Name,Rating,Type,Price Level,Total_user_rating,Locality,Lat,Lng,Region
P2O Green Refinery Office,0,lodging,2,0,Kothrud,18.5092478,73.8047787,R1
Pacific sea foods,4.3,pet_store,2,4,Kothrud,18.5082026,73.7951096,R1
Padmanabh Enterprises,4.5,shopping_mall,2,4,Kothrud,18.5089383,73.8121971,R1
Parihar Supermarket,0,supermarket,2,0,Kothrud,18.5086606,73.8125444,R1
Pashankar honda Service Center,3.7,car_repair,2,173,Kothrud,18.5062687,73.8272912,R1
Patanjali Megastore and Paridhan,4.1,supermarket,2,345,Kothrud,18.5081926,73.7963945,R1
Patil Auto Service,4,car_repair,2,1,Kothrud,18.4871387,73.8690159,R1
Patil Book Depot,4,book_store,2,677,Kothrud,18.5022638,73.8112724,R1
Perfect Seating Systems,0,furniture_store,2,0,Kothrud,18.5073506,73.8230878,R1
Perfect Thai Spa,0,spa,2,0,Kothrud,18.501944,73.812184,R1
Persona furnishing,4.4,furniture_store,2,23,Kothrud,18.5002397,73.8143795,R1
Petal Touch,2.6,beauty_salon,2,14,Kothrud,18.50315,73.8218175,R1
Peter England,4.2,clothing_store,2,31,Kothrud,18.510632,73.8186826,R1
Pethe Jewellers,4.5,jewelry_store,2,8,Kothrud,18.509877,73.816013,R1
Pethkar Motors Pvt. Ltd.,3.6,car_repair,2,75,Kothrud,18.515707,73.807186,R1
Pets point,4.6,pet_store,2,68,Kothrud,18.511508,73.809063,R1
Petsetters India Pvt Ltd,2,pet_store,2,1,Kothrud,18.504677,73.819026,R1
Pink Beauty and SPA,0,beauty_salon,2,0,Kothrud,18.4974256,73.8161892,R1
Pioneer Calicos exclusively white & black and Pioneer Colours,3.8,clothing_store,2,12,Kothrud,18.5100059,73.8188388,R1
PNG Jewellers - Paud Road,4.2,jewelry_store,2,1075,Kothrud,18.510228,73.8191359,R1
Pooja CNG,2.7,gas_station,2,14,Kothrud,18.499401,73.8133941,R1
Pooja Dry cleaners,0,laundry,2,0,Kothrud,18.507816,73.810188,R1
Pooja Super Market,0,supermarket,2,0,Kothrud,18.508166,73.809123,R1
Popcorn stay,2.4,lodging,2,20,Kothrud,18.5099526,73.8145718,R1
Popcornstay Pg / Hostel,4.2,lodging,2,407,Kothrud,18.5111827,73.8199366,R1
"Powertec Electronics And Computer Systems, Jeevamrut",5,electronics_store,2,2,Kothrud,18.5105654,73.8023991,R1
prabhat super shopy,2,supermarket,2,2,Kothrud,18.5086606,73.8125444,R1
Prabhat Tyres,4.5,car_repair,2,84,Kothrud,18.5025327,73.8219841,R1
Prabodh Vidya Girls Hostel,3.4,lodging,2,36,Kothrud,18.5177939,73.8165888,R1
Prakash Fish Market,0,pet_store,2,0,Kothrud,18.5062423,73.8259662,R1
prakashanvishwa,0,book_store,2,0,Kothrud,18.5165692,73.8036753,R1
Prasanna Travels Pvt. Ltd.,3.6,travel_agency,2,11,Kothrud,18.504523,73.793266,R1
Precision Auto Service,5,car_repair,2,1,kothrud,18.50993,73.808843,R1
Prestige Smart Kitchen,3.9,furniture_store,2,88,Kothrud,18.5018462,73.806201,R1
Prince Of Wayaki,0,night_club,2,0,Kothrud,18.5068687,73.7939699,R1
Prithivi Pressing,0,laundry,2,0,Kothrud,18.5086606,73.8125444,R1
Pro Neel Effect services,4.7,electronics_store,2,6,Kothrud,18.502116,73.808501,R1
Pulse,3.9,clothing_store,2,12,Kothrud,18.5109359,73.8169558,R1
Pushpak Travels,3,travel_agency,2,3,Kothrud,18.5074282,73.8066137,R1
Radheshyam Petroleum,0,gas_station,2,0,Kothrud,18.5074703,73.7993842,R1
Rahul Enterprises,5,laundry,2,1,Kothrud,18.509905,73.790308,R1
Raj Shoes,4.1,shoe_store,2,46,Kothrud,18.5047227,73.8227584,R1
Rajhans Super Market,4,supermarket,2,13,Kothrud,18.5066555,73.8195619,R1
Rajlaxmi Super Market,5,supermarket,2,2,Kothrud,18.5086606,73.8125444,R1
Ramdev Copiers & Stationery,3.8,shopping_mall,2,24,Kothrud,18.5132327,73.8174431,R1
Ramdev Sale,3,shoe_store,2,3,Kothrud,18.5055712,73.8077857,R1
RAMESH SUPER MARKET,4.1,supermarket,2,14,Kothrud,18.5058428,73.8142859,R1
Ratna Aquarium,3.5,pet_store,2,2,Kothrud,18.505717,73.824474,R1
Regal cabs,4.8,car_repair,2,23,Kothrud,18.497212,73.812322,R1
Rest Holidays,0,travel_agency,2,0,Kothrud,18.5165692,73.8036753,R1
Restore Point,3.8,lodging,2,13,Kothrud,18.5003484,73.8047793,R1
Rohan Agency,4.5,travel_agency,2,2,Kothrud,18.5023203,73.8132411,R1
ROHIT'S PETS CORNER,4.9,pet_store,2,9,Kothrud,18.5051173,73.8131877,R1
Roonak Furnishings,4.5,furniture_store,2,259,Kothrud,18.503402,73.819471,R1
Royal Collections,4.7,jewelry_store,2,6,Kothrud,18.4954603,73.8123719,R1
Royal Tourist Service,3,travel_agency,2,2,Kothrud,18.5094274,73.8215709,R1
Ruchira Enterprises,0,cafe,2,0,Kothrud,18.5071205,73.8234727,R1
rupaavi orgnisation,5,university,2,1,Kothrud,18.50588,73.791121,R1
S mart,4.3,supermarket,2,3,Kothrud,18.5111658,73.8151793,R1
S.R. Travels,2.9,travel_agency,2,38,Kothrud,18.5085872,73.7912673,R1
Saaz Beauty Salon,4.3,beauty_salon,2,7,Kothrud,18.500434,73.8224716,R1
Sachin Motors,4.1,car_repair,2,32,Kothrud,18.5123603,73.8107476,R1
Sagar Auto Centre,5,car_repair,2,1,Kothrud,18.5082469,73.8093385,R1
Sagar Sales & Services,0,electronics_store,2,0,Kothrud,18.5165692,73.8036753,R1
Sahyadri Books,3.3,book_store,2,9,Kothrud,18.4958028,73.813279,R1
Sahyadri Travels,1,travel_agency,2,2,Kothrud,18.5086606,73.8125444,R1
Sai Market,3.6,supermarket,2,23,Kothrud,18.5053118,73.8109033,R1
Sai Prabha Girls Hostel,3.1,lodging,2,28,Kothrud,18.5177685,73.816794,R1
Sai sayaji CNG pump,4,gas_station,2,2,Kothrud,18.5071663,73.8026552,R1
Saket Washing Center,3.8,car_wash,2,66,Kothrud,18.5021682,73.8085335,R1
Salon Apple [Women] Paud Road,4.5,spa,2,272,Kothrud,18.5101526,73.8181158,R1
SAMARTH TOURS AND TRAVELS,0,travel_agency,2,0,Kothrud,18.5165692,73.8036753,R1
Samartha Drycleaners,0,laundry,2,0,Kothrud,18.508661,73.812544,R1
SamComp Systems,4.6,electronics_store,2,14,Kothrud,18.5087315,73.8142561,R1
Sankalp Electronics,4.9,electronics_store,2,22,Kothrud,18.5023947,73.8097035,R1
Santosh Supermarket,3.8,supermarket,2,29,Kothrud,18.515084,73.815483,R1
Santoshi Super Shoppee,4.8,supermarket,2,4,Kothrud,18.512292,73.809146,R1
Saturday Night Club,1,night_club,2,1,Kothrud,18.5032027,73.8011896,R1
Schon Family Spa,0,spa,2,0,Kothrud,18.5020954,73.815498,R1
serenitry,4.3,beauty_salon,2,3,Kothrud,18.499266,73.814361,R1
Shaineshwar Super Market & General Stores,0,supermarket,2,0,Kothrud,18.5086606,73.8125444,R1
Shalgar ( Paud Road Branch ),4,clothing_store,2,98,Kothrud,18.5097355,73.8138605,R1
Shiv Shakti Mitra Mandal,0,night_club,2,0,Kothrud,18.5096189,73.8117708,R1
Shivtara Garden,3.8,pet_store,2,30,Kothrud,18.5001152,73.8044152,R1
shoe junction,1,shoe_store,2,1,Kothrud,18.4971508,73.7959908,R1
Shoe Land,5,shoe_store,2,1,Kothrud,18.50541,73.804181,R1
Shoe Land,5,shoe_store,2,1,Kothrud,18.50541,73.804181,R1
Shoe Palace.,0,shoe_store,2,0,Kothrud,18.5076673,73.8084476,R1
Shree Dry Cleaners,0,laundry,2,0,Kothrud,18.5095409,73.8152291,R1
Shree Krupa,0,shoe_store,2,0,Kothrud,18.5098134,73.8149038,R1
Shree Laxmi Hardware,4.4,hardware_store,2,5,Kothrud,18.5065982,73.8191362,R1
Shree Laxmi Super Market,4,supermarket,2,1,Kothrud,18.5082469,73.8093385,R1
Shree Tirupati Plywood & Hardware,4.2,hardware_store,2,6,Kothrud,18.5068047,73.8029907,R1
Shree Tours And Travels,0,travel_agency,2,0,Kothrud,18.508165,73.795156,R1
Shreenath Jewellers,0,jewelry_store,2,0,Kothrud,18.5086606,73.8125444,R1
SHRI BALAJI TYRES,4,car_repair,2,26,Kothrud,18.5022747,73.8081868,R1
Shrushti Drycleans,0,laundry,2,0,Kothrud,18.5086606,73.8125444,R1
Shubham Collection,2.5,clothing_store,2,6,Kothrud,18.5086606,73.8125444,R1
Siddhi Health Club,4.3,gym,2,83,Kothrud,18.5082005,73.7898968,R1
Skeen Beauty Clinic,0,beauty_salon,2,0,Kothrud,18.510615,73.818078,R1
Skin & Surgery International,4.4,beauty_salon,2,44,Kothrud,18.502302,73.815879,R1
Sonu Enterprises,0,car_repair,2,0,Kothrud,18.5086606,73.8125444,R1
Sony Centre,3.9,electronics_store,2,112,Kothrud,18.5102676,73.8195452,R1
Sparsh Spa,0,spa,2,0,Kothrud,18.5058806,73.8063528,R1
"Spectra - Full Commercial Project in Paud Road, Kothrud",4.2,shopping_mall,2,5,Kothrud,18.5084301,73.8107545,R1
Sri Vighnahar Dry Cleaners,0,laundry,2,0,Kothrud,18.512177,73.8105959,R1
S-Square Computers,4.1,electronics_store,2,16,Kothrud,18.5096525,73.790502,R1
Step One - Sharada Alliance,4.1,shopping_mall,2,7,Kothrud,18.5111382,73.8199681,R1
Style and Smile Unisex Salon,4.6,spa,2,11,Kothrud,18.461333,73.86542,R1
Stylo Spa,3,spa,2,1,Kothrud,18.5077223,73.8079466,R1
Sudatta Farm,0,lodging,2,0,Kothrud,18.502491,73.815093,R1
Sukun Spa Massage Centre,4.9,spa,2,15,Kothrud,18.5075487,73.8018829,R1
Super Boy Pet Store,4.6,pet_store,2,5,Kothrud,18.511048,73.8186343,R1
Supreme Furniture Shop,3.7,furniture_store,2,9,Kothrud,18.5074805,73.7976721,R1
SURABHI TRAVELS,4.5,travel_agency,2,66,Kothrud,18.5087742,73.8226721,R1
Surya Washing & Dry Cleaners,0,laundry,2,0,Kothrud,18.5075139,73.8102521,R1
Suvarnaratna Ashtekar Brothers,4,jewelry_store,2,3,Kothrud,18.5082469,73.8093385,R1
Suyash Book Gallery,2.8,book_store,2,6,Kothrud,18.5023567,73.8122488,R1
Suyog Super Market,0,supermarket,2,0,Kothrud,18.5086606,73.8125444,R1
Swami Krupa Sugandhalay,5,supermarket,2,1,Kothrud,18.5112815,73.8096147,R1
Swami Samarth Services,0,travel_agency,2,0,Kothrud,18.5098134,73.8149038,R1
Sweat Gym,4,gym,2,44,Kothrud,18.5051101,73.7977332,R1
T3M Tavern,5,night_club,2,3,Kothrud,18.510684,73.813927,R1
Teen's Parami,4.2,clothing_store,2,26,Kothrud,18.5106315,73.8162259,R1
Tejal Enterprises,2,electronics_store,2,1,Kothrud,18.5086606,73.8125444,R1
Tejas Jambhale Photo & Videography,4,shopping_mall,2,5,Kothrud,18.5085401,73.8199279,R1
The 3 Musketeers,3,night_club,2,3,Kothrud,18.5118492,73.8148188,R1
The Blue Planet,4.9,pet_store,2,23,Kothrud,18.5126604,73.8083454,R1
The Chocolate Room,4.3,cafe,3,250,Kothrud,18.511211,73.817504,R1
The Eye,0,movie_theater,2,0,Kothrud,18.5157825,73.8182699,R1
The Institute of Pharmaceutical Education and Research,4.4,university,2,7,Kothrud,18.5106223,73.817676,R1
Theater,4.2,movie_theater,2,46,Kothrud,18.499461,73.820968,R1
There U Go Tours and Travels,5,travel_agency,2,1,Kothrud,18.5015768,73.813743,R1
ThereUGo Tours and Travels,0,travel_agency,2,0,Kothrud,18.5165692,73.8036753,R1
Tiwari airlines,0,night_club,2,0,Kothrud,18.5107956,73.8136296,R1
Trendz,3.5,clothing_store,2,2,Kothrud,18.5106842,73.8164961,R1
Tricon Services,0,furniture_store,2,0,Kothrud,18.5086606,73.8125444,R1
TRIKMANCONSER ENTERPRISES,4,car_repair,2,1,Kothrud,18.497802,73.821698,R1
Tulja Bhavani Furniture,0,furniture_store,2,0,Kothrud,18.508241,73.804425,R1
Turning Point,3,clothing_store,2,1,Kothrud,18.5098134,73.8149038,R1
Tushar Bakery,4.3,supermarket,2,13,Kothrud,18.5134781,73.8095262,R1
U K Jewellers,0,jewelry_store,2,0,Kothrud,18.5087016,73.8124984,R1
UNITED COLOURS OF BETTA,5,pet_store,2,3,Kothrud,18.5056375,73.7936553,R1
United Software Associates,0,shopping_mall,2,0,Kothrud,18.5009785,73.8218902,R1
Unity College,0,university,2,0,Kothrud,18.502488,73.802738,R1
Urvi The Boutique,4.7,clothing_store,2,22,Kothrud,18.5003731,73.822493,R1
Van Heusen Outlet Paud Road Kothrud,3.9,clothing_store,2,73,Kothrud,18.506949,73.8060878,R1
Vedanta Ayurveda,0,university,2,0,Kothrud,18.507668,73.79406,R1
Vijay Laxmi Super Shop,4,supermarket,2,1,Kothrud,18.510123,73.808898,R1
Vijay Super Market,3,supermarket,2,1,Kothrud,18.509813,73.814904,R1
Vijayalaxmi Apartment,5,shopping_mall,2,2,Kothrud,18.5117524,73.8113696,R1
VOGUE HAIR & SKIN SALON,4.7,beauty_salon,2,73,Kothrud,18.5075667,73.7949516,R1
Vottronix,5,clothing_store,2,1,Kothrud,18.5079076,73.8177482,R1
Vyapar Vishwa.,0,book_store,2,0,Kothrud,18.508626,73.8093311,R1
Waari Book Cafe,4.2,cafe,2,3728,Kothrud,18.506369,73.8210296,R1
Walsinge Technologies Pvt. Ltd. Pune,0,electronics_store,2,0,Kothrud,18.5025306,73.8214361,R1
Wash N Wear,4,laundry,2,2,Kothrud,18.5068305,73.8167333,R1
Watermark Filmclub,4.8,movie_theater,2,5,Kothrud,18.4963055,73.7945957,R1
Waves Salon by Esvee Hair Studio,4.8,beauty_salon,2,224,Kothrud,18.5106054,73.8204788,R1
webplanet,0,cafe,2,0,Kothrud,18.4990861,73.8021715,R1
Wilder West,4,night_club,2,461,Kothrud,18.507462,73.8069559,R1
Woodland Showroom,3.6,shoe_store,2,71,Kothrud,18.5000004,73.8136189,R1
World Of Laptops,0,electronics_store,2,0,Kothrud,18.516569,73.803675,R1
xCalibre Hospitality Services Pvt. Ltd.,0,lodging,2,0,Kothrud,18.5034667,73.7966209,R1
Yara International Co,5,travel_agency,2,1,Kothrud,18.5086606,73.8125444,R1
Yash Enterprise paud Road,5,shopping_mall,2,1,Kothrud,18.5081489,73.8103434,R1
Yashraj Travels,4,travel_agency,2,5,Kothrud,18.507447,73.798458,R1
YMIFILMCLUB,3,night_club,2,3,Kothrud,18.5031924,73.8193618,R1
Zest Cafe Bar,3.9,cafe,2,410,Kothrud,18.510722,73.81766,R1
ABF- All About Fitness - Gym In Kothrud,4.6,gym,2,158,Kothrud,18.502424,73.800887,R1
shoe land,2.5,shoe_store,2,2,Kothrud,18.507577,73.807852,R1
Sujit Aquariums,4.2,aquarium,2,495,Kothrud,18.501165,73.813683,R1
Emerald Spirituual Services ( Astro & Vastu Consultant ),4.5,jewelry_store,2,11,Kothrud,18.5102796,73.7936514,R1
CarKeepers: Car Cleaning Service at home,4.3,car_wash,2,12,Kothrud,18.5028889,73.8219461,R1
Saad Tourism,0,travel_agency,2,0,Kothrud,18.504596,73.8210223,R1
Sagar Car Care,4.3,car_wash,2,103,Kothrud,18.511038,73.819433,R1
Santosh Drycleaners,0,laundry,2,0,Kothrud,18.512563,73.814644,R1
Shree Mauli Tours & Travels,4.2,travel_agency,2,5,Kothrud,18.509255,73.812134,R1
"Bharat Petroleum, Petrol Pump -Kasat Petroleums",3.7,gas_station,2,1298,Kothrud,18.5046854,73.8222872,R1
Ranga Avdhoot maharaj marathi books by Madhukar Gore,5,book_store,2,1,Kothrud,18.512145,73.8017183,R1
FitBox,4.1,gym,2,153,Kranti Chowk,18.5821572,73.8136283,R7
mera book store,0,book_store,2,0,Kudasan,18.5347021,73.9387597,R5
Bata,3.1,shoe_store,2,11,"L.T Road, Pimpri Colony",18.5,73.86,R7
Quality Autospa,4.6,car_wash,2,7,Lal Bahadur Shastri Road,18.503487,73.8451027,R6
Rohit Traders.,0,hardware_store,2,0,Lal Bahadur Shastri Road,18.5047446,73.844838,R6
"Bharat Petroleum, Petrol Pump -Bharat Petrol Depot, Navi Peth",4,gas_station,2,623,Lal Bahadur Shastri Road,18.507719,73.8439502,R6
Raegistrar Bharati Vidyapeeth Deemed,0,university,2,0,Lal Bhadur Shastri Road,18.5069322,73.8443718,R6
The Orchid School,3.9,university,2,149,Baner,18.563454,73.7817078,R3
hotel casa grande studios,4.1,lodging,2,110,Baner,18.5630767,73.7809955,R3
Ashoka Yoga Studio,2,gym,2,0,Koregaon Park,18.540152,73.891162,R5
OYO 6002 Avezeekaa Corporate Residency,4,lodging,2,45,Aundh,18.5568004,73.8005707,R3
FASHION CASA,4.8,clothing_store,2,47,Deccan Gymkhana,18.5153534,73.8380992,R1
College Of Event & Media,3.9,university,2,17,Deccan Gymkhana,18.5146519,73.8347647,R1
Film and Television Institute of India,4.4,university,2,491,Law College Road,18.5129911,73.8286306,R1
Monarch It Planet,2.5,electronics_store,2,6,Law College Road,18.5143611,73.8286771,R1
Unique System Skills IND. Pvt. Ltd -Software Training Institute | IT Staffing | Recruiting | Consulting,4.4,university,2,68,Law College Road,18.5100821,73.8300706,R1
Car Culture,4.5,car_repair,2,19,Karve Nagar,18.4876199,73.8248956,R1
Auto Clean Service Centre.best car service center car repairing ac repair,4.5,car_wash,2,75,Laxmi Nagar,18.4878765,73.8486143,R4
Vishwakarma University,4.1,university,2,127,Laxmi Nagar,18.4602667,73.8836373,R4
A. B. Steel,0,hardware_store,2,0,Laxmi Road,18.515952,73.858593,R4
Marathe Jewellers,2.5,shopping_mall,2,4,Laxmi Road,18.5155383,73.8587036,R4
Pari 1 gram Jewellery,2.3,jewelry_store,2,3,Laxmi Road,18.5455862,73.8016399,R4
Vogue,4.8,book_store,2,5,Laxmi Road,18.5141315,73.8489486,R4
Wood Decor,4.9,furniture_store,2,91,Laxmi Road,18.5133277,73.8448191,R4
Mahesh Fisheries,3.9,pet_store,2,36,Laxminagar,18.493657,73.8502213,R4
Shri Harkal Sir,0,book_store,2,0,Surewadi,18.5592898,73.9302699,R2
Jagdamba Furniture,2.5,furniture_store,2,15,Lohegaon,18.5954323,73.9337531,R2
A Fine Portrait Photography Studio,5,movie_theater,2,28,Lohegaon,18.600494,73.918943,R2
Balajee Enterprise Tailors Lohegaon,3.8,shoe_store,2,105,Lohegaon,18.5923565,73.9269236,R2
"Bharat Petroleum Petrol Pump , SATHE PETROLEUM",3.4,gas_station,2,31,Lohegaon,18.59785,73.913615,R2
Cafe cream,4.4,cafe,2,124,Lohegaon,18.6035709,73.9099137,R2
Car Nitrogen Air,4,gas_station,2,1,Lohegaon,18.5974721,73.9130374,R2
Cashback Club,3.6,shopping_mall,2,11,Lohegaon,18.593425,73.940996,R2
Cherry Birds House,5,pet_store,2,1,Lohegaon,18.6012302,73.9104828,R2
Earth Lounge pune airport,3.6,night_club,2,88,Lohegaon,18.5793723,73.9093181,R2
Emergency fuel,2.7,gas_station,2,3,Lohegaon,18.6018881,73.9275347,R2
Fish point fish shop,4.2,pet_store,2,6,Lohegaon,18.5958012,73.9314343,R2
Fitness Mantras,3,gym,2,2,Lohegaon,18.5968734,73.9331871,R2
Fitness Mantras Porwal Branch,3.6,gym,2,166,Lohegaon,18.5978385,73.9013012,R2
Genesys Tech,5,electronics_store,2,1,Lohegaon,18.5914789,73.9105577,R2
Go Air,2.7,travel_agency,2,375,Lohegaon,18.5785945,73.9088866,R2
Grace Unisex Skin Hair & Spa,4.1,spa,2,8,Lohegaon,18.605699,73.9105878,R2
Hariom Traders,0,supermarket,2,0,Lohegaon,18.597277,73.909109,R2
Hoppersdome-Rabbits and Guinea pigs Farm,5,pet_store,2,3,Lohegaon,18.592364,73.9284232,R2
Inc.5,3.1,shoe_store,2,13,Lohegaon,18.5620578,73.9165838,R2
Indian Oil Petrol Pump,3.4,gas_station,2,513,Lohegaon,18.5954616,73.934637,R2
K Mart,3.2,supermarket,1,58,Lohegaon,18.59516,73.934476,R2
Kalashri Technical Private Limited,3.7,electronics_store,2,6,Lohegaon,18.5907515,73.9109977,R2
Lufthansa Airlines,3.6,travel_agency,2,19,Lohegaon,18.5786299,73.9087254,R2
Marmeds pet shop,0,pet_store,2,0,Lohegaon,18.595425,73.9329612,R2
Mechatronic Trading,4.6,car_repair,2,97,Lohegaon,18.5920946,73.9064891,R2
Mishira Mobie Shop,3,electronics_store,2,2,Lohegaon,18.591105,73.9066829,R2
NEW RAJLAXMI JEWELLERS,3.8,jewelry_store,2,12,Lohegaon,18.5961243,73.9262251,R2
Patil Brother's photography,0,movie_theater,2,0,Lohegaon,18.5644136,73.9397168,R2
Pehellwaan Gym Kalwad Branch,4.3,gym,2,39,Lohegaon,18.5877122,73.9049341,R2
Power House Health Club,4,gym,2,12,Lohegaon,18.5948838,73.9071177,R2
PSYCHO PETS,5,pet_store,2,51,Lohegaon,18.602589,73.9095901,R2
Pukhraj Homes,4.4,supermarket,2,22,Lohegaon,18.5888324,73.9067234,R2
Purabji Super Market,3,supermarket,2,3,Lohegaon,18.5877178,73.9049152,R2
S.K. Group Of Hotels,3.9,lodging,2,11,Lohegaon,18.5626993,73.9372307,R2
Sahiba Fish,3.8,pet_store,2,5,Lohegaon,18.5969592,73.9072009,R2
Sai Men's Boutique,4.7,shopping_mall,2,9,Lohegaon,18.5981155,73.9088701,R2
Saishraddhacabs.com,5,travel_agency,2,1,Lohegaon,18.5824,73.918606,R2
Sanjay Motors,0,car_repair,2,0,Lohegaon,18.597565,73.920733,R2
Santosh Auto Service,4.1,car_repair,2,90,Lohegaon,18.5952156,73.9264729,R2
SHIVKALA BOOK & DEPO,5,book_store,2,2,Lohegaon,18.591129,73.91882,R2
Shivkala Book Suppliers,4.3,book_store,2,52,Lohegaon,18.5980499,73.9272132,R2
Shraddha Stestioners,0,book_store,2,0,Lohegaon,18.591129,73.91882,R2
Silk Touch Ayurvedic Spa,3.8,beauty_salon,2,58,Lohegaon,18.577486,73.890732,R2
Soham Vegetables,4.7,shopping_mall,2,3,Lohegaon,18.5650907,73.9108511,R2
SSPrint Hub,2,book_store,2,2,Lohegaon,18.6032891,73.9311181,R2
Star Electronics,5,electronics_store,2,1,Lohegaon,18.5904698,73.9062549,R2
STAR ELECTRONICS & MOBILE,4.9,electronics_store,2,7,Lohegaon,18.5932119,73.9040945,R2
United Travels India Pune,4.1,travel_agency,2,19,Lohegaon,18.5786348,73.9094451,R2
Vijayalaxmi jewellers,4.1,jewelry_store,2,711,Lohegaon,18.6077544,73.9116303,R2
Vithai Petroleum,1,gas_station,2,1,Lohegaon,18.5628668,73.9367646,R2
Wood Collection,4.2,furniture_store,2,22,Lohegaon,18.5973608,73.9115323,R2
WS Bakers,4.2,cafe,2,30,Lohegaon,18.595276,73.9344206,R2
Atlantis city,4.1,shopping_mall,2,302,Lohgaon,18.6036849,73.9095324,R2
JIVAN ENGINEERS Kitchen Equipment Manufacturer,4.1,furniture_store,2,15,Lohgaon,18.594572,73.90755,R2
Kshiteej General Stores & Xerox Copy,4.5,book_store,2,2,Lohgaon,18.602002,73.926425,R2
Lucky Super Market,3.5,supermarket,2,2,Lohgaon,18.602146,73.912224,R2
The Pick 'n Drop Laundry Dhanori Branch,3.3,laundry,2,46,Lohgaon,18.604922,73.909727,R2
Pappu Loundry drycleaners,0,laundry,2,0,lohgaon,18.5704601,73.904794,R2
Fashion Shoes,1,shoe_store,2,1,Lokmanya Bal Gangadhar Tilak Road,18.508946,73.84859,R6
YIC PUNE YOGA,2,gym,2,0,Lokmanya Bal Gangadhar Tilak Road,18.5103039,73.846189,R6
Flying Wheels,4.7,car_repair,2,143,Lokmanya Colony,18.5078323,73.8042753,R6
Akshay,0,night_club,2,0,Kasba peth,18.5204303,73.8567437,R6
Hindustan Petroleum Corporation Limited,0,gas_station,2,0,Shivaji Nagar,18.5367,73.8304539,R1
Hemant General Stores,5,shopping_mall,2,2,Lower Bibwewadi,18.4681803,73.8637294,R4
Sagar Drycliners,5,laundry,2,1,Lower Indira Nagar,18.4687135,73.8639774,R4
JFK Transporters,4,cafe,2,5,Lulla Nagar,18.4889219,73.8869756,R4
2 Doors,3.8,night_club,2,651,Lullanagar,18.4858906,73.8885757,R4
"Bharat Petroleum, Petrol Pump & CNG pump",3.4,car_repair,2,359,Lullanagar,18.4842775,73.884121,R4
Bizarre-The Salon,4.6,beauty_salon,2,329,Lullanagar,18.4852029,73.888859,R4
Cafe Hollywood,4,lodging,2,1,Lullanagar,18.4821147,73.8874799,R4
Lakme Salon,4.1,beauty_salon,2,119,Lullanagar,18.4819727,73.8764237,R4
Pawsibilities,0,pet_store,2,0,Lullanagar,18.486157,73.883922,R4
Talwalkars Fitness Club,3.9,gym,2,177,Lullanagar,18.489385,73.887117,R4
Toss Sports Lounge,4,night_club,2,2,Lullanagar,18.4860865,73.888538,R4
TBCS Motoring - The Bike & Car Salon,0,car_wash,2,0,Lullanagar,18.4928096,73.8948066,R4
Surya Roshni Limited,2.3,hardware_store,2,3,M G Road,18.5205081,73.8567695,R6
Radiance Kitchens and Furnitures,5,furniture_store,2,3,Magarpatta Road,18.548329,73.936212,R2
Magic Glow Ladies Beauty Parlour,3.9,beauty_salon,2,11,Bavdhan,18.5153407,73.7824661,R1
akash bar cafe,0,night_club,2,0,Mahalunge,18.5731982,73.7625359,R3
Hotel Ramada Plaza,4.2,lodging,2,4507,Mahalunge,18.5808847,73.7605198,R3
Maruti Nexa Workshop - Pune Baner,3.9,car_repair,2,113,Mahalunge,18.5598263,73.7687668,R3
Finvice All In One,0,movie_theater,2,0,Mahalunge,18.57382,73.7561594,R3
saheels astonia,4.3,shopping_mall,2,4,Mahalunge,18.5648325,73.7629477,R3
Diksha Jewellers,4.7,jewelry_store,2,3,Yeravada,18.546138,73.884861,R2
Active,3.2,electronics_store,2,11,Maharshi Nagar,18.4909966,73.8581707,R4
Aero Club Woodland Store,3.8,shoe_store,2,89,Maharshi Nagar,18.490111,73.8578187,R4
Allegra,0,beauty_salon,2,0,Maharshi Nagar,18.491032,73.858161,R4
Bios Gym,4,gym,2,74,Maharshi Nagar,18.4881904,73.8580402,R4
CityPride,4,movie_theater,2,15173,Maharshi Nagar,18.4886489,73.8579381,R4
Hotel Utsav Deluxe,4,lodging,2,1163,Maharshi Nagar,18.489096,73.8578261,R4
Institute Of Indian & Modern Music,4.2,gym,2,18,Maharshi Nagar,18.491106,73.858203,R4
Nadnawan Hotel,3.5,lodging,2,254,Maharshi Nagar,18.4898845,73.863195,R4
